stamp_sec,stamp_nanosec,x,y,yaw
27,96000000,-0.29702020024940445,-1.499969917704782,3.438570131388711e-05
27,130000000,-0.2915801980103144,-1.499969712577451,3.439435223476098e-05
27,164000000,-0.28614007966335975,-1.4999695515749816,3.4431431589179965e-05
27,198000000,-0.28070003354319606,-1.4999694628379496,3.451725514872992e-05
27,232000000,-0.2752600472746111,-1.499969373949243,3.460475734768309e-05
27,266000000,-0.26982010665892303,-1.4999692744145465,3.468501913764561e-05
27,300000000,-0.264380130917659,-1.499969103333062,3.47258483635348e-05
27,334000000,-0.2589401301813293,-1.4999688384084062,3.4704536425960114e-05
27,368000000,-0.25350014293082046,-1.4999685826983404,3.469569804214194e-05
27,402000000,-0.24806016009886045,-1.499968348510859,3.4699979426963585e-05
27,436000000,-0.24262017500063113,-1.4999682193759323,3.476115690861902e-05
27,470000000,-0.23718005476705173,-1.4999681118280501,3.484360201039185e-05
27,504000000,-0.2317400125644033,-1.4999679955687106,3.4918848975009874e-05
27,538000000,-0.226300056266924,-1.4999678694579368,3.4993337374442546e-05
27,572000000,-0.2208600257244169,-1.499967722724218,3.5049987770165665e-05
27,606000000,-0.21542007815517758,-1.499967542944205,3.508135185492629e-05
27,640000000,-0.20998017573608135,-1.4999673686720372,3.5117553715646416e-05
27,674000000,-0.20454023719396278,-1.499967155681934,3.512561814077148e-05
27,708000000,-0.19910019381796304,-1.4999669516993304,3.513364388080149e-05
27,742000000,-0.1936601784173992,-1.4999667787692463,3.5165721207860894e-05
